U_ID,NEG_ID,REQ_ID,Price,Bid Time,Reject_Reason,Surrogate_id,Surrogate_comments,REQ_ID,ITEM_ID,PRODUCT_NAME,PRICE,REVISED_PRICE,UNIT_PRICE,REV_UNIT_PRICE,BID_TIME,TYPE
12827,14966,44511,null,null,30680.0,2600.0,2600.0,176306,21564,72724.344,null,null,null,null,null,null
12827,14966,44510,null,null,5451.6,0.462,0.462,176384,21615,26998.4,null,null,0.0,null,null,null
12827,14953,44486,null,null,813.492,1378.8,1378.8,176385,21614,1643.032,null,null,0.0,null,null,null
12827,14953,44485,null,null,369.104,625.6,625.6,176388,21524,27051.5,null,null,null,null,null,null
12827,14953,44484,null,null,577.728,979.2,979.2,176391,21572,0.0,null,null,null,null,null,null
12827,14953,44483,null,null,248.744,421.6,421.6,176393,21572,0.0,null,null,null,null,null,null
12827,14953,44482,null,null,1152.624,1953.6,1953.6,176456,21577,13216.0,null,null,null,null,null,null
12827,14953,44481,null,null,967.6,1640.0,1640.0,176502,21629,7268.8,null,null,0.0,null,null,null
12827,14953,44480,null,null,826.236,1400.4,1400.4,176584,21615,26998.4,null,null,null,null,null,null
12827,14953,44479,null,null,1123.36,1904.0,1904.0,176645,21378,11263.1,null,null,null,null,null,null
12827,14953,44478,null,null,885.0,1500.0,1500.0,176647,21378,11263.1,null,null,null,null,null,null
12827,14953,44477,null,null,401.2,680.0,680.0,176648,21378,11263.1,null,null,null,null,null,null
12827,14953,44476,null,null,907.656,1538.4,1538.4,176784,21614,1643.032,null,null,null,null,null,null
12827,14953,44475,null,null,1032.5,1750.0,1750.0,176893,21572,45894.92,null,null,12801.0,null,null,null
12827,14953,44474,null,null,813.492,1378.8,1378.8,176894,21572,45894.92,null,null,null,null,null,null
12827,14953,44473,null,null,1121.0,1900.0,1900.0,177164,21724,187620.0,null,null,0.0,null,null,null
12827,14953,44472,null,null,389.4,660.0,660.0,177201,21724,187620.0,null,null,null,null,null,null
12827,14998,44574,null,null,280250.0,950.0,950.0,177597,21750,1242.54,null,null,0.0,null,null,null
12827,21783,63801,null,null,0.0,0.0,0.0,177614,21725,32497.153,null,null,0.0,null,null,null
12827,21783,63800,null,null,1617072.0,17130.0,17130.0,177649,21750,1242.54,null,null,null,null,null,null
12827,21777,63773,null,null,28886.4,489.6,489.6,177653,21758,3396.276,null,null,0.0,null,null,null
12827,21777,63772,null,null,99828.0,846.0,846.0,177665,21725,32497.153,null,null,null,null,null,null
12827,21782,63799,null,null,0.0,0.0,0.0,177758,21783,1617072.0,null,null,0.0,null,null,null
12827,21782,63798,null,null,0.0,0.0,0.0,177796,21782,0.0,null,null,0.0,null,null,null
12827,21774,63769,null,null,9168.6,1554.0,1554.0,177808,21777,128714.4,null,null,0.0,null,null,null
12827,21774,63768,null,null,786.352,0.13328,0.13328,177830,21774,19722.52,null,null,0.0,null,null,null
12827,21774,63767,null,null,176.528,2992.0,2992.0,177986,21777,128714.4,null,null,null,null,null,null
12827,21774,63766,null,null,3219.04,109.12,109.12,178048,21822,6860.52,null,null,0.0,null,null,null
12827,21774,63765,null,null,2124.0,0.36,0.36,178060,21783,1617072.0,null,null,null,null,null,null
12827,21774,63764,null,null,4248.0,0.72,0.72,178137,21782,0.0,null,null,null,null,null,null
12827,20763,60888,null,null,4754.22,32.232,32.232,178140,21782,0.0,null,null,null,null,null,null
12827,20787,60966,null,null,463.74,3.93,3.93,178164,21629,7268.8,null,null,null,null,null,null
12827,21887,64077,null,null,0.0,0.0,0.0,178187,21825,41300.0,null,null,0.0,null,null,null
12827,21887,64076,null,null,13239.6,448.8,448.8,178195,21825,41300.0,null,null,null,null,null,null
12827,21889,64081,null,null,0.0,0.0,0.0,178196,21825,41300.0,null,null,null,null,null,null
12827,21889,64080,null,null,3854.175,653.25,653.25,178230,21822,6860.52,null,null,null,null,null,null
12827,21052,61938,null,null,283.023,2398.5,2398.5,178519,21879,34881.39,null,null,0.0,null,null,null
12827,21052,61937,null,null,0.0,0.0,0.0,178596,21879,34881.39,null,null,null,null,null,null
12827,21052,61936,null,null,401.2,1.36,1.36,178918,21887,13239.6,null,null,0.0,null,null,null
12827,21052,61935,null,null,767.0,6500.0,6500.0,178924,21889,3854.175,null,null,0.0,null,null,null
12827,21039,61915,null,null,5544.0,1650.0,1650.0,178925,21889,3854.175,null,null,null,null,null,null
12827,21039,61914,null,null,3696.0,1650.0,1650.0,178942,21887,13239.6,null,null,null,null,null,null
12827,21039,61913,null,null,5544.0,1650.0,1650.0,179215,21956,13738.74,null,null,0.0,null,null,null
12827,21039,61912,null,null,5544.0,1650.0,1650.0,179217,21888,1604.8,null,null,0.0,null,null,null
12827,20997,61809,null,null,10662.4,19040.0,19040.0,179218,21888,1604.8,null,null,null,null,null,null
12827,20997,61809,null,null,10662.4,19040.0,19040.0,179219,21888,1604.8,null,null,null,null,null,null
12827,20997,61808,null,null,0.0,0.0,0.0,179220,21959,256060.0,null,null,0.0,null,null,null
12827,20997,61807,null,null,5310.0,30.0,30.0,179221,21888,8042.88,null,null,0.0,null,null,null
12827,20997,61807,null,null,5310.0,30.0,30.0,179251,21960,3731.396,null,null,0.0,null,null,null
12827,20997,61806,null,null,2894.08,12.92,12.92,179258,21888,1604.8,null,null,0.0,null,null,null
12827,20997,61806,null,null,2894.08,12.92,12.92,179259,21960,3731.396,null,null,null,null,null,null
12827,20997,61805,null,null,1142.4,8.16,8.16,179264,21888,1604.8,null,null,null,null,null,null
12827,20997,61805,null,null,1142.4,8.16,8.16,179269,21959,256060.0,null,null,null,null,null,null
12827,20997,61804,null,null,463.74,0.786,0.786,179378,21980,1231920.0,null,null,0.0,null,null,null
12827,20997,61804,null,null,463.74,0.786,0.786,179381,21980,1231920.0,null,null,null,null,null,null
12827,20997,61803,null,null,706.112,598.4,598.4,179521,21988,1123.36,null,null,0.0,null,null,null
12827,20997,61803,null,null,706.112,598.4,598.4,179548,21988,1123.36,null,null,null,null,null,null
12827,20997,61802,null,null,6419.2,27.2,27.2,179641,22002,8675.832,null,null,0.0,null,null,null
12827,20997,61802,null,null,6419.2,27.2,27.2,179642,22002,8675.832,null,null,0.0,null,null,null
12827,20997,61801,null,null,72160.48,12885.8,12885.8,179713,22023,501500.0,null,null,0.0,null,null,null
12827,20997,61801,null,null,72160.48,12885.8,12885.8,179821,21938,176.41,null,null,17591.0,null,null,null
12827,21039,61915,null,null,5544.0,1650.0,1650.0,179823,21938,176.41,null,null,null,null,null,null
12827,21039,61914,null,null,3696.0,1650.0,1650.0,179868,22048,74576.0,null,null,0.0,null,null,null
12827,21039,61913,null,null,5544.0,1650.0,1650.0,179870,22048,74576.0,null,null,null,null,null,null
12827,21039,61912,null,null,5544.0,1650.0,1650.0,179907,22023,501500.0,null,null,null,null,null,null
12827,21057,61947,null,null,0.0,0.0,0.0,179931,22048,74576.0,null,null,null,null,null,null
12827,21303,62642,null,null,4252.72,36040.0,36040.0,180062,22002,8675.832,null,null,null,null,null,null
12827,21303,62641,null,null,1315.936,11.152,11.152,180154,22112,29789.1,null,null,0.0,null,null,null
12827,21207,62397,null,null,1534.0,1300.0,1300.0,180185,22101,10053.6,null,null,0.0,null,null,null
12827,21207,62396,null,null,24468.48,207.36,207.36,180212,22101,10053.6,null,null,null,null,null,null
12827,21303,62640,null,null,409.224,693.6,693.6,180213,22101,10053.6,null,null,null,null,null,null
12827,21303,62639,null,null,24927.5,42.25,42.25,180225,22112,29789.1,null,null,null,null,null,null
12827,21303,62638,null,null,6740.16,11.424,11.424,180256,22032,23466.896,null,null,0.0,null,null,null
12827,21303,62637,null,null,617.848,1.0472,1.0472,180278,22032,23466.896,null,null,null,null,null,null
12827,21287,62604,null,null,15935.664,135048.0,135048.0,180281,22032,23466.896,null,null,null,null,null,null
12827,21287,62603,null,null,16874.0,143000.0,143000.0,180395,22167,1580.728,null,null,17591.0,null,null,null
12827,21287,62602,null,null,1925.76,16320.0,16320.0,180456,22167,1580.728,null,null,null,null,null,null
12827,21287,62601,null,null,609.824,20672.0,20672.0,180479,22182,5215.6,null,null,0.0,null,null,null
12827,21287,62600,null,null,288.864,4896.0,4896.0,180587,22182,5215.6,null,null,null,null,null,null
12827,21308,62655,null,null,353.587,2996.5,2996.5,181051,22217,521.56,null,null,0.0,null,null,null
12827,21524,63161,null,null,24927.5,42.25,42.25,181052,22217,521.56,null,null,null,null,null,null
12827,21524,63160,null,null,2124.0,72000.0,72000.0,181083,22236,7497.72,null,null,0.0,null,null,null
12827,21572,63316,null,null,0.0,0.0,0.0,181123,22235,206562.894,null,null,0.0,null,null,null
12827,21577,63324,null,null,2124.0,9.0,9.0,181245,22260,115640.0,null,null,0.0,null,null,null
12827,21577,63323,null,null,0.0,0.0,0.0,181299,22260,115640.0,null,null,null,null,null,null
12827,21577,63322,null,null,11092.0,940.0,940.0,181567,22302,4047400.0,null,null,0.0,null,null,null
12827,21555,63230,null,null,2515.76,21320.0,21320.0,181620,22302,4047400.0,null,null,null,null,null,null
12827,21555,63230,null,null,2672.228,22646.0,22646.0,181690,22322,96288.0,null,null,0.0,null,null,null
12827,21511,63118,null,null,3455.04,292.8,292.8,181708,22314,0.0,null,null,0.0,null,null,null
12827,21511,63117,null,null,12268.224,866.4,866.4,181724,22294,498.55,null,null,0.0,null,null,null
12827,21511,63116,null,null,3455.04,292.8,292.8,181757,22322,96288.0,null,null,null,null,null,null
12827,21511,63115,null,null,29704.848,8391.2,8391.2,181773,22302,4006100.0,null,null,null,null,null,null
12827,21511,63114,null,null,90624.0,128.0,128.0,181844,22314,0.0,null,null,null,null,null,null
12827,21511,63113,null,null,925120.0,224.0,224.0,181889,22236,7497.72,null,null,null,null,null,null
12827,21562,63268,null,null,258.42,2190.0,2190.0,181959,22314,0.0,null,null,null,null,null,null
12827,21562,63267,null,null,14632.0,12400.0,12400.0,181965,22235,206562.894,null,null,null,null,null,null
12827,21562,63266,null,null,746.94,1266.0,1266.0,181972,22344,19257.6,null,null,0.0,null,null,null
12827,21562,63265,null,null,2987.76,1266.0,1266.0,181973,22344,19257.6,null,null,0.0,null,null,null
12827,21562,63264,null,null,104430.0,2950.0,2950.0,181985,22355,29226.476,null,null,0.0,null,null,null
12827,21562,63263,null,null,304.912,516.8,516.8,182006,22370,1351.631,null,null,0.0,null,null,null
12827,21562,63262,null,null,0.0,0.0,0.0,182031,22369,0.0,null,null,0.0,null,null,null
12827,21562,63261,null,null,232.696,394.4,394.4,182036,22353,0.0,null,null,0.0,null,null,null
12827,21562,63260,null,null,304.912,0.5168,0.5168,182041,22353,0.0,null,null,null,null,null,null
12827,21562,63259,null,null,318.6,2.7,2.7,182079,22279,122913.144,null,null,0.0,null,null,null
12827,21562,63258,null,null,30684.602,260.039,260.039,182084,22279,122913.144,null,null,null,null,null,null
12827,21562,63257,null,null,15944.396,67.561,67.561,182153,22355,29226.476,null,null,null,null,null,null
12827,21562,63256,null,null,14122.24,598.4,598.4,182198,22407,38350.0,null,null,0.0,null,null,null
12827,21562,63255,null,null,841.399,713.05,713.05,182241,22294,498.55,null,null,null,null,null,null
12827,21562,63254,null,null,200.6,0.34,0.34,182252,22407,38350.0,null,null,null,null,null,null
12827,21564,63295,null,null,4332.96,734.4,734.4,182262,22369,0.0,null,null,null,null,null,null
12827,21564,63294,null,null,746.94,1266.0,1266.0,182618,22464,5900.0,null,null,0.0,null,null,null
12827,21564,63293,null,null,4218.5,715.0,715.0,182668,22476,25093.88,null,null,0.0,null,null,null
12827,21564,63292,null,null,802.4,3.4,3.4,182669,22468,575.25,null,null,0.0,null,null,null
12827,21564,63291,null,null,7125.312,6.0384,6.0384,182698,22468,575.25,null,null,null,null,null,null
12827,21564,63290,null,null,12885.6,5460.0,5460.0,182796,22490,225791.82,null,null,0.0,null,null,null
12827,21564,63289,null,null,2006.0,8.5,8.5,182807,22476,25093.88,null,null,null,null,null,null
12827,21564,63288,null,null,9147.36,15504.0,15504.0,182893,22490,225791.82,null,null,null,null,null,null
12827,21564,63287,null,null,25657.92,724.8,724.8,182971,22533,31245.22,null,null,0.0,null,null,null
12827,21564,63286,null,null,5616.8,952.0,952.0,182977,22517,392104.796,null,null,0.0,null,null,null
12827,21564,63285,null,null,184.552,312.8,312.8,182987,22533,31245.22,null,null,null,null,null,null
12827,22294,65054,null,null,498.55,0.0169,0.0169,182996,22370,1351.631,null,null,null,null,null,null
12827,23406,68220,null,null,2672.995,22652.5,22652.5,183082,22543,224.672,null,null,0.0,null,null,null
12827,23376,68147,null,null,40592.0,344.0,344.0,183084,22545,3068.0,null,null,0.0,null,null,null
12827,23417,68238,null,null,0.0,0.0,0.0,183135,22545,3068.0,null,null,null,null,null,null
12827,23417,68237,null,null,81152.14,68.773,68.773,183136,22543,224.672,null,null,null,null,null,null
12827,23417,68236,null,null,1067989.68,9050.76,9050.76,183319,22580,247516.8,null,null,0.0,null,null,null
12827,23418,68242,null,null,0.0,0.0,0.0,183323,22580,247516.8,null,null,null,null,null,null
12827,23418,68241,null,null,498.55,2112.5,2112.5,183404,22580,244496.0,null,null,0.0,null,null,null
12827,23418,68240,null,null,1444.32,12240.0,12240.0,183405,22580,244496.0,null,null,0.0,null,null,null
12827,23403,68212,null,null,401.2,1.36,1.36,183406,22580,242683.52,null,null,0.0,null,null,null
12827,23403,68211,null,null,7283.904,3086.4,3086.4,183409,22580,242683.52,null,null,0.0,null,null,null
12827,23403,68210,null,null,1043.12,442.0,442.0,183680,22517,392104.796,null,null,null,null,null,null
12827,23403,68209,null,null,1687.4,1430.0,1430.0,183706,22616,177.177,null,null,0.0,null,null,null
12827,23403,68208,null,null,8745.216,370.56,370.56,183711,22646,6916.688,null,null,0.0,null,null,null
12827,23387,68183,null,null,0.0,0.0,0.0,183712,22646,6916.688,null,null,0.0,null,null,null
12827,23387,68182,null,null,0.0,0.0,0.0,183718,22645,10212.9,null,null,0.0,null,null,null
12827,23387,68181,null,null,0.0,0.0,0.0,183733,22652,104459.5,null,null,0.0,null,null,null
12827,23387,68180,null,null,0.0,0.0,0.0,183759,22596,5309.988,null,null,0.0,null,null,null
12827,23418,68239,null,null,288.864,244.8,244.8,183761,22616,177.177,null,null,null,null,null,null
12827,23419,68243,null,null,962.88,0.816,0.816,183763,22616,177.177,null,null,null,null,null,null
12827,23380,68172,null,null,0.0,0.0,0.0,183770,22626,55808.1,null,null,0.0,null,null,null
12827,23380,68170,null,null,0.0,0.0,0.0,183771,22626,55808.1,null,null,null,null,null,null
12827,23380,68169,null,null,22302.0,756000.0,756000.0,183809,22626,55808.1,null,null,null,null,null,null
12827,23380,68165,null,null,0.0,0.0,0.0,183810,22626,55808.1,null,null,null,null,null,null
12827,23380,68164,null,null,1650.584,1398.8,1398.8,183848,22596,5309.988,null,null,null,null,null,null
12827,15020,44641,null,null,7767.232,13.1648,13.1648,183863,22645,10212.9,null,null,null,null,null,null
12827,15020,44640,null,null,502.68,2.13,2.13,184151,22666,432.588,null,null,0.0,null,null,null
12827,15020,44639,null,null,17369.6,58.88,58.88,184160,22683,70800.0,null,null,0.0,null,null,null
12827,15020,44638,null,null,0.0,0.0,0.0,184162,22683,70800.0,null,null,null,null,null,null
12827,15020,44637,null,null,0.0,0.0,0.0,184192,22697,2833.888,null,null,0.0,null,null,null
12827,15020,44636,null,null,3289.84,557.6,557.6,184203,22718,802.4,null,null,0.0,null,null,null
12827,15020,44635,null,null,1941.808,16456.0,16456.0,184212,22712,432.588,null,null,0.0,null,null,null
12827,15020,44634,null,null,23070.18,391.02,391.02,184213,22712,432.588,null,null,0.0,null,null,null
12827,15020,44633,null,null,2022.048,856.8,856.8,184248,22712,432.588,null,null,null,null,null,null
12827,15020,44632,null,null,67850.0,575.0,575.0,184249,22709,3337.925,null,null,0.0,null,null,null
12827,15020,44631,null,null,2503.488,707.2,707.2,184273,22697,2833.888,null,null,null,null,null,null
12827,15020,44630,null,null,288.96,1.032,1.032,184283,22709,3337.925,null,null,null,null,null,null
12827,15020,44629,null,null,7670.0,650.0,650.0,184388,22646,6916.688,null,null,null,null,null,null
12827,15020,44628,null,null,882.64,7.48,7.48,184409,22714,15723.5,null,null,0.0,null,null,null
12827,15015,44605,null,null,314175.0,887.5,887.5,184413,22729,19979.76,null,null,0.0,null,null,null
12827,15028,44701,null,null,138650.0,1175.0,1175.0,184456,22714,15723.5,null,null,null,null,null,null
12827,15023,44646,null,null,93220.0,790.0,790.0,184483,22729,19979.76,null,null,null,null,null,null
12827,22616,66025,null,null,177.177,3.003,3.003,184484,22729,19979.76,null,null,null,null,null,null
12827,22646,66173,null,null,6018.0,10.2,10.2,184569,22752,6844.0,null,null,0.0,null,null,null
12827,22646,66172,null,null,898.688,761.6,761.6,184570,22759,11041.024,null,null,0.0,null,null,null
12827,22652,66188,null,null,104459.5,17.705,17.705,184571,22762,83598.162,null,null,0.0,null,null,null
12827,22645,66171,null,null,9676.0,0.328,0.328,184597,22762,83598.162,null,null,null,null,null,null
12827,22645,66170,null,null,536.9,0.0182,0.0182,184647,22718,802.4,null,null,null,null,null,null
12827,22596,65973,null,null,5309.9882,449999.0,449999.0,184694,22778,198759.2,null,null,0.0,null,null,null
12827,22101,64562,null,null,10053.6,34.08,34.08,184732,22794,342200.0,null,null,0.0,null,null,null
12827,22112,64586,null,null,29789.1,50.49,50.49,184751,22778,198759.2,null,null,null,null,null,null
12827,24746,71282,null,null,61572.4,208720.0,208720.0,184776,22794,342200.0,null,null,null,null,null,null
12827,24779,71332,null,null,3515.22,59580.0,59580.0,185011,22834,401.2,null,null,0.0,null,null,null
12827,15056,44762,null,null,5451.6,0.462,0.462,185013,22833,22546.024,null,null,0.0,null,null,null
12827,15067,44789,null,null,168504.0,11900.0,11900.0,185083,22714,15723.5,null,null,null,null,null,null
12827,15015,44605,null,null,314175.0,887.5,869.75,185181,22837,2459.002,null,null,0.0,null,null,null
12827,15059,44768,null,null,1966.116,3.3324,3.3324,185194,22839,26479.2,null,null,17591.0,null,null,null
12827,15059,44767,null,null,61950.0,17500.0,17500.0,185199,22794,325090.0,null,null,0.0,null,null,null
12827,15059,44766,null,null,41300.0,7000.0,7000.0,185202,22839,26479.2,null,null,null,null,null,null
12827,24916,71687,null,null,421.85,1430.0,1430.0,185413,22759,11041.024,null,null,null,null,null,null
12827,21096,62108,null,null,3450.32,29240.0,29240.0,185416,22752,6844.0,null,null,null,null,null,null
12827,21120,62175,null,null,35400.0,600.0,600.0,185427,22837,2459.002,null,null,null,null,null,null
12827,21107,62142,null,null,6394.656,541.92,541.92,185428,22837,2459.002,null,null,null,null,null,null
12827,21107,62141,null,null,0.0,0.0,0.0,185429,22837,2459.002,null,null,null,null,null,null
12827,21107,62140,null,null,0.0,0.0,0.0,185430,22834,401.2,null,null,null,null,null,null
12827,21116,62167,null,null,56765.08,4810.6,4810.6,185435,22833,22546.024,null,null,null,null,null,null
12827,21116,62166,null,null,0.0,0.0,0.0,185477,22881,190912.2,null,null,0.0,null,null,null
12827,21116,62165,null,null,0.0,0.0,0.0,185495,22880,40017.753,null,null,0.0,null,null,null
12827,21116,62164,null,null,320.96,10.88,10.88,185503,22500,143957.64,null,null,0.0,null,null,null
12827,21116,62163,null,null,153017.68,1296.76,1296.76,185602,22880,40017.753,null,null,null,null,null,null
12827,21116,62162,null,null,2110.312,71.536,71.536,185607,22881,190912.2,null,null,null,null,null,null
12827,21116,62161,null,null,26550.0,900.0,900.0,185771,22500,143957.64,null,null,null,null,null,null
12827,21116,62160,null,null,54280.0,1840.0,1840.0,185959,22880,40081.237,null,null,0.0,null,null,null
12827,21116,62159,null,null,95580.0,3240.0,3240.0,186004,22880,40081.237,null,null,null,null,null,null
12827,21116,62158,null,null,0.0,0.0,0.0,186005,22935,106672.0,null,null,0.0,null,null,null
12827,21116,62157,null,null,0.0,0.0,0.0,186006,22572,567226.0,null,null,0.0,null,null,null
12827,21116,62156,null,null,49788.92,1687.76,1687.76,186069,22935,106672.0,null,null,null,null,null,null
12827,20788,60967,null,null,0.0,0.0,0.0,186104,22970,12615.498,null,null,17591.0,null,null,null
12827,20797,60987,null,null,609.824,2.0672,2.0672,186107,22970,12615.498,null,null,null,null,null,null
12827,20799,61002,null,null,353.587,1198.6,1198.6,186141,22966,34664.565,null,null,0.0,null,null,null
12827,20799,61001,null,null,498.55,1690.0,1690.0,186186,22975,39420.85,null,null,0.0,null,null,null
12827,20799,61000,null,null,33939.16,28.762,28.762,186207,22966,34664.565,null,null,null,null,null,null
12827,20799,60999,null,null,1492.464,1.2648,1.2648,186215,22991,111644.52,null,null,0.0,null,null,null
12827,20799,60998,null,null,1112.15,942.5,942.5,186236,22991,111644.52,null,null,null,null,null,null
12827,20799,60997,null,null,393.176,13.328,13.328,186355,22975,39420.85,null,null,null,null,null,null
12827,20799,60996,null,null,707.941,5999.5,5999.5,186377,22992,2780.08,null,null,0.0,null,null,null
12827,20799,60995,null,null,1651.351,2798.9,2798.9,186388,23015,17973.76,null,null,0.0,null,null,null
12827,20799,60994,null,null,19939.64,33.796,33.796,186389,23008,13345.8,null,null,0.0,null,null,null
12827,20799,60993,null,null,6372.0,216.0,216.0,186392,23010,10584.6,null,null,0.0,null,null,null
12827,20799,60992,null,null,0.0,0.0,0.0,186426,23016,8850.0,null,null,0.0,null,null,null
12827,20799,60991,null,null,17564.3,1488.5,1488.5,186439,23016,8850.0,null,null,null,null,null,null
12827,20799,60990,null,null,107616.0,9120.0,9120.0,186484,23015,17973.76,null,null,null,null,null,null
12827,20799,60989,null,null,23482.0,3980.0,3980.0,186507,23029,0.0,null,null,0.0,null,null,null
12827,23496,68414,null,null,14844.4,25160.0,25160.0,186523,23027,377600.0,null,null,0.0,null,null,null
12827,23496,68413,null,null,1994.2,845.0,845.0,186540,23027,377600.0,null,null,null,null,null,null
12827,23496,68412,null,null,166115.68,70.388,70.388,186554,23010,10584.6,null,null,null,null,null,null
12827,23496,68411,null,null,1840.8,780.0,780.0,186569,23010,17331.84,null,null,0.0,null,null,null
12827,23496,68410,null,null,8590.4,3640.0,3640.0,186599,23010,17331.84,null,null,null,null,null,null
12827,23496,68414,null,null,14844.4,25160.0,25160.0,186640,23026,123900.0,null,null,0.0,null,null,null
12827,23496,68414,null,null,14844.4,25160.0,25160.0,186667,23024,72987.72,null,null,0.0,null,null,null
12827,23496,68414,null,null,14844.4,25160.0,25160.0,186674,23023,0.0,null,null,0.0,null,null,null
12827,23496,68414,null,null,14844.4,25160.0,25160.0,186679,23029,0.0,null,null,null,null,null,null
12827,23496,68413,null,null,1994.2,845.0,845.0,186683,22992,2780.08,null,null,null,null,null,null
12827,23496,68413,null,null,1994.2,845.0,845.0,186775,23048,91483.04,null,null,0.0,null,null,null
12827,23496,68413,null,null,1994.2,845.0,845.0,186776,23023,29841.02,null,null,0.0,null,null,null
12827,23496,68412,null,null,28320.0,12.0,12.0,186796,22933,585.752,null,null,0.0,null,null,null
12827,23496,68412,null,null,28320.0,12.0,12.0,186841,23008,13345.8,null,null,null,null,null,null
12827,23496,68412,null,null,28320.0,12.0,12.0,186847,23024,72987.72,null,null,null,null,null,null
12827,23496,68412,null,null,28320.0,12.0,12.0,186859,23048,91483.04,null,null,null,null,null,null
12827,23496,68411,null,null,1840.8,780.0,780.0,186878,23023,29841.02,null,null,null,null,null,null
12827,23496,68411,null,null,1840.8,780.0,780.0,187068,23099,9912.0,null,null,0.0,null,null,null
12827,23496,68411,null,null,1840.8,780.0,780.0,187069,23071,549290.0,null,null,0.0,null,null,null
12827,23496,68410,null,null,8590.4,3640.0,3640.0,187144,22933,585.752,null,null,null,null,null,null
12827,23496,68410,null,null,8590.4,3640.0,3640.0,187155,23110,9896660.0,null,null,0.0,null,null,null
12827,23496,68410,null,null,8590.4,3640.0,3640.0,187180,23108,962.88,null,null,0.0,null,null,null
12827,23496,68409,null,null,290501.84,123.094,123.094,187224,23116,133441.067,null,null,0.0,null,null,null
12827,23496,68409,null,null,290501.84,123.094,123.094,187232,23108,962.88,null,null,null,null,null,null
12827,23496,68409,null,null,290501.84,123.094,123.094,187260,23128,1110.38,null,null,0.0,null,null,null
12827,23496,68409,null,null,290501.84,123.094,123.094,187325,23136,8820.5,null,null,0.0,null,null,null
12827,23537,68528,null,null,1283.84,2.176,2.176,187339,23116,133441.067,null,null,null,null,null,null
12827,23537,68527,null,null,6157.24,52180.0,52180.0,187346,23135,45784.0,null,null,0.0,null,null,null
12827,23537,68526,null,null,12027.74,20.386,20.386,187360,23144,10905.56,null,null,0.0,null,null,null
12827,23553,68549,null,null,106200.0,450.0,450.0,187380,23138,6656.38,null,null,0.0,null,null,null
12827,23553,68548,null,null,141600.0,600.0,600.0,187432,23161,0.0,null,null,0.0,null,null,null
12827,23553,68548,null,null,141600.0,600.0,549.0,187448,23110,9896660.0,null,null,null,null,null,null
12827,23553,68549,null,null,106200.0,450.0,390.6,187454,23135,45784.0,null,null,null,null,null,null
12827,21888,64079,null,null,0.0,0.0,0.0,187457,23110,9896660.0,null,null,null,null,null,null
12827,21888,64078,null,null,1604.8,13.6,13.6,187480,23128,1110.38,null,null,null,null,null,null
12827,21956,64225,null,null,8496.0,720.0,720.0,187496,23026,123900.0,null,null,null,null,null,null
12827,21956,64224,null,null,5242.74,44430.0,44430.0,187565,23136,8820.5,null,null,null,null,null,null
12827,21959,64230,null,null,0.0,0.0,0.0,187603,23164,0.0,null,null,0.0,null,null,null
12827,21959,64229,null,null,256060.0,700.0,700.0,187634,23071,549290.0,null,null,null,null,null,null
12827,21888,64078,null,null,8042.88,68.16,68.16,187635,23165,257978.68,null,null,0.0,null,null,null
12827,21960,64232,null,null,834.496,7.072,7.072,187658,23164,0.0,null,null,null,null,null,null
12827,21960,64231,null,null,2896.9,24.55,24.55,187664,23185,15186.6,null,null,0.0,null,null,null
12827,21888,64078,null,null,1604.8,13.6,13.6,187665,23186,8820.5,null,null,0.0,null,null,null
12827,21980,64286,null,null,453120.0,128.0,128.0,187666,23099,9912.0,null,null,null,null,null,null
12827,21980,64285,null,null,778800.0,220.0,220.0,187673,23166,58406.46,null,null,0.0,null,null,null
12827,21988,64294,null,null,1123.36,1.904,1.904,187678,23166,58406.46,null,null,null,null,null,null
12827,24024,69578,null,null,0.0,0.0,0.0,187711,23186,8820.5,null,null,null,null,null,null
12827,24050,69689,null,null,0.0,0.0,0.0,187725,23144,10905.56,null,null,null,null,null,null
12827,24050,69688,null,null,17689.38,9.994,9.994,187737,23221,1067989.68,null,null,0.0,null,null,null
12827,23974,69470,null,null,0.0,0.0,0.0,187767,23165,257978.68,null,null,null,null,null,null
12827,21615,63410,null,null,26998.4,22880.0,22880.0,187787,23221,1067989.68,null,null,null,null,null,null
12827,21614,63409,null,null,1257.88,4.264,4.264,187813,23185,15186.6,null,null,null,null,null,null
12827,21614,63408,null,null,385.152,1305.6,1305.6,188038,23165,257978.68,null,null,null,null,null,null
12827,21629,63436,null,null,7268.8,6160.0,6160.0,188300,23240,1046523.12,null,null,0.0,null,null,null
12827,24617,70999,null,null,268.45,22750.0,22750.0,188319,23138,6656.38,null,null,null,null,null,null
12827,24617,70999,null,null,268.45,22750.0,22750.0,188325,23240,1046523.12,null,null,null,null,null,null
12827,24617,70998,null,null,17204.4,2916000.0,2916000.0,188356,23292,12041.9,null,null,0.0,null,null,null
12827,24617,70998,null,null,17204.4,2916000.0,2916000.0,188494,23292,12041.9,null,null,null,null,null,null
12827,24707,71173,null,null,22302.0,630.0,630.0,188647,23346,20709.0,null,null,0.0,null,null,null
12827,23983,69506,null,null,5310.0,450.0,450.0,188649,23346,20709.0,null,null,null,null,null,null
12827,23983,69505,null,null,96642.0,4095.0,4095.0,188750,23364,320.96,null,null,0.0,null,null,null
12827,24394,70513,null,null,0.0,0.0,0.0,188802,23364,320.96,null,null,null,null,null,null
